trade_date,cash,positions_count,portfolio_value,turnover,benchmark_value,equal_weight_value
20220419,287990.04967180005,6,890189.0496718001,0.0,1191935.0803971398,1839939.87807377
20220420,287990.04967180005,6,872025.0496718001,0.0,1173453.7957217419,1807059.4203562087
20220421,287990.04967180005,6,865870.0496718001,0.0,1151845.9924460363,1773315.6498297749
20220422,287990.04967180005,6,879718.0496718001,0.0,1156867.4590297528,1782136.6666202599
20220425,287990.04967180005,6,859582.0496718001,0.0,1099694.4076766248,1695424.589336557
20220426,287990.04967180005,6,871863.0496718001,0.0,1090817.984390151,1693925.4575386036
20220427,287990.04967180005,6,866592.0496718001,0.0,1122935.0711151029,1743508.4160180455
20220428,287990.04967180005,6,878834.0496718001,0.0,1130306.2766573897,1759300.406224584
20220429,287990.04967180005,6,885324.0496718001,0.0,1157729.7083578284,1790841.3043506937
20220505,287990.04967180005,6,873778.0496718001,0.0,1155991.2578203322,1783110.1546891818
20220506,287990.04967180005,6,852414.0496718001,0.0,1126762.8735364,1730630.7367403982
20220509,287990.04967180005,6,850217.0496718001,0.0,1117717.615189932,1709992.8900916816
20220510,568308.7490074,3,849080.7490074,0.330573491776992,1129949.1488516417,1724933.1767826043
20220511,568308.7490074,3,844215.7490074,0.0,1146251.7204197487,1745633.2071317756
20220512,568308.7490074,3,840015.7490074,0.0,1141154.354448468,1735316.315762865
20220513,568308.7490074,3,845540.7490074,0.0,1149761.9157570414,1751475.6308361816
20220516,568308.7490074,3,848090.7490074,0.0,1140519.543847275,1739202.1526601135
20220517,568308.7490074,3,846701.7490074,0.0,1154746.8883701323,1759612.2817768063
20220518,568308.7490074,3,844174.7490074,0.0,1150715.111749669,1747430.3052756034
20220519,568308.7490074,3,847716.7490074,0.0,1152932.2790092619,1745281.4001723353
20220520,568308.7490074,3,846409.7490074,0.0,1175417.1194542206,1785937.3257663553
20220523,568308.7490074,3,840317.7490074,0.0,1168609.091403329,1766337.6821718274
20220524,568308.7490074,3,837800.7490074,0.0,1141273.72374733,1731972.1558138777
20220525,568308.7490074,3,839115.7490074,0.0,1148199.0167844014,1739551.2060895092
20220526,568308.7490074,3,840886.7490074,0.0,1151043.0674398774,1744859.481039823
20220527,568308.7490074,3,838866.7490074,0.0,1153422.4397332054,1754861.095456156
20220530,568308.7490074,3,834742.7490074,0.0,1161412.8032494737,1765829.4625708412
20220531,661260.19533475,2,834655.19533475,0.11151004752647829,1179429.0924745107,1793976.7800319963
20220601,661260.19533475,2,834392.19533475,0.0,1177024.8719958125,1786557.3333748786
20220602,661260.19533475,2,833593.19533475,0.0,1178867.154509764,1781714.459294323
20220606,661260.19533475,2,831027.19533475,0.0,1200924.0411728087,1816713.5595287364
20220607,661260.19533475,2,831685.19533475,0.0,1204683.9867166558,1829401.502855961
20220608,661260.19533475,2,832202.19533475,0.0,1216411.551904083,1848024.376275314
20220609,661260.19533475,2,833861.19533475,0.0,1203688.387382172,1830166.3618294338
20220610,661260.19533475,2,834594.19533475,0.0,1221940.820846832,1853951.787024354
20220613,661260.19533475,2,832169.19533475,0.0,1207631.2351721625,1826337.90752265
20220614,661260.19533475,2,834077.19533475,0.0,1217131.9763226195,1839132.6679342228
20220615,661260.19533475,2,837146.19533475,0.0,1233247.6676288275,1867568.9699383772
20220616,661260.19533475,2,835506.19533475,0.0,1225131.2471350357,1856017.4267354666
20220617,661260.19533475,2,835661.19533475,0.0,1242133.805345081,1880210.3208676898
20220620,661260.19533475,2,837386.19533475,0.0,1248299.2685466767,1891090.2599086796
20220621,661260.19533475,2,837682.19533475,0.0,1246896.2685116818,1895558.247526427
20220622,661260.19533475,2,836366.19533475,0.0,1231058.28882712,1868366.6694113752
20220623,661260.19533475,2,837931.19533475,0.0,1252175.0377666473,1896045.0959345258
20220624,661260.19533475,2,836554.19533475,0.0,1266845.9022200266,1919605.5460511623
20220627,661260.19533475,2,837353.19533475,0.0,1281112.4503764154,1947202.9902991971
20220628,661260.19533475,2,837071.19533475,0.0,1294445.3467045396,1963708.9298113335
20220629,661260.19533475,2,842913.19533475,0.0,1274509.2613107238,1940134.949178376
20220630,661260.19533475,2,847002.19533475,0.0,1292858.233722954,1981318.970627658
20220701,661260.19533475,2,846236.19533475,0.0,1287585.0855772079,1977854.7102009745
20220704,21338.151205899867,28,857671.1512058999,0.9533847423343008,1296034.7369560143,1999041.5130685412
20220705,21338.151205899867,28,855564.1512058999,0.0,1294163.3399789257,2000642.1305587976
20220706,21338.151205899867,28,838512.1512058999,0.0,1275262.4322937394,1963751.465908424
20220707,21338.151205899867,28,839176.1512058999,0.0,1280884.636908918,1968360.6258221676
20220708,21338.151205899867,28,840144.1512058999,0.0,1276649.3184823052,1967200.6026405832
20220711,46730.37934059987,27,815169.3793405999,0.03119018162896012,1255270.568200745,1927393.351502135
20220712,46730.37934059987,27,810067.3793405999,0.0,1243452.3157845763,1915308.385516986
20220713,46730.37934059987,27,811488.3793405999,0.0,1245713.241217478,1917323.7656888892
20220714,46730.37934059987,27,811956.3793405999,0.0,1245889.8016993736,1916555.4625784676
20220715,102098.57299479988,25,796459.5729947998,0.06960838676536565,1224689.0243835645,1886477.9458978593
20220718,185326.54679049988,24,801617.5467904999,0.1039601881641192,1237389.416206586,1903604.7636555294
20220719,185326.54679049988,24,797709.5467904999,0.0,1230688.5639714804,1891696.9945341886
20220720,185326.54679049988,24,796927.5467904999,0.0,1234857.5821355036,1892075.180544991
20220721,207486.60122049987,23,786422.6012204998,0.028214982587687103,1221094.5412341799,1862426.7592688561
20220722,258648.3773355999,21,786599.3773355999,0.06512638386966788,1221721.885849281,1866855.344374669
20220725,310904.1813630999,19,785553.1813631,0.0666076164432396,1214345.2609811828,1863700.7593052657
20220726,334041.4742294499,18,787352.4742294499,0.02942444617662885,1223953.5238618392,1879755.355885239
20220727,374129.21233344986,16,784614.2123334499,0.051158798004210894,1217917.2885198905,1865219.8042681979
20220728,430457.6750129499,14,783578.6750129499,0.07197973451621546,1218101.0843782688,1858347.95447879
20220729,495741.9939242499,11,781350.9939242499,0.08366188756181117,1202081.960845832,1831317.1396962912
20220801,520617.1541222499,10,782795.1541222499,0.03181872022180424,1207436.8600979708,1839024.6551440256
20220802,567638.3939411499,8,777520.3939411499,0.06055461357270025,1183898.9985258856,1801872.7690862599
20220803,613491.73899955,6,772983.73899955,0.059397151173482494,1172354.5085418085,1774125.7919529353
20220804,636999.36430705,5,774661.36430705,0.030385180008371027,1182317.2183915083,1791676.8222296021
20220805,665690.64559,4,773491.64559,0.037141485190944144,1198279.554307727,1809587.4334792148
20220808,665690.64559,4,773177.64559,0.0,1195732.3270452432,1800976.6893426026
20220809,665690.64559,4,772451.64559,0.0,1198100.716555942,1804354.2258112894
20220810,692354.5813528,3,771356.5813528,0.03461258339583504,1184681.1398410327,1782071.5727605203
20220811,692354.5813528,3,775077.5813528,0.0,1208839.0818255357,1816770.7116706537
20220812,692354.5813528,3,774603.5813528,0.0,1208149.9050090194,1817689.4909036413
20220815,692354.5813528,3,775011.5813528,0.0,1206572.3623262076,1821623.1268190262
20220816,692354.5813528,3,774600.5813528,0.0,1204311.696329116,1817562.0339423362
20220817,692354.5813528,3,777148.5813528,0.0,1215588.9674287564,1836947.5769599976
20220818,692354.5813528,3,776261.5813528,0.0,1204963.9179557886,1818548.695793134
20220819,692354.5813528,3,776584.5813528,0.0,1196596.8824694091,1811217.9938411901
20220822,692354.5813528,3,777219.5813528,0.0,1205337.7649581896,1833335.5330153855
20220823,692354.5813528,3,776593.5813528,0.0,1199481.9528090872,1823788.614691282
20220824,692354.5813528,3,774982.5813528,0.0,1176806.4558698821,1792673.2494760167
20220825,719422.78837885,2,776606.78837885,0.03489982563322406,1186555.5059168371,1803702.6121568542
20220826,719422.78837885,2,777070.78837885,0.0,1184049.327164757,1806298.281272986
20220829,719422.78837885,2,776902.78837885,0.0,1178853.404411827,1792255.2692550407
20220830,719422.78837885,2,776806.78837885,0.0,1174896.4894356872,1785375.1809678918
20220831,719422.78837885,2,777118.78837885,0.0,1175774.6796529857,1785577.30863108
20220901,719422.78837885,2,775838.78837885,0.0,1165656.4812744132,1768519.1061280894
20220902,719422.78837885,2,776974.78837885,0.0,1159854.8047310254,1753467.9608408655
20220905,719422.78837885,2,777334.78837885,0.0,1157494.8901234574,1750689.5565648668
20220906,719422.78837885,2,777102.78837885,0.0,1168118.4406339666,1767076.0688899944
20220907,719422.78837885,2,776566.78837885,0.0,1168897.5551979954,1762472.5044282246
20220908,719422.78837885,2,776574.78837885,0.0,1163910.8818390379,1758162.1953828314
20220909,719422.78837885,2,777966.78837885,0.0,1180083.3895876647,1791408.4987228296
20220913,719422.78837885,2,777782.78837885,0.0,1185078.1342829375,1800737.766455581
20220914,719422.78837885,2,776814.78837885,0.0,1171888.561826811,1779209.379734614
20220915,719422.78837885,2,777510.78837885,0.0,1160865.307211491,1764804.5077951693
20220916,719422.78837885,2,775646.78837885,0.0,1133642.9959163074,1723423.817152884
20220919,746414.13395485,1,775918.13395485,0.03483161279173383,1132293.2090485906,1730744.189845302
20220920,746414.13395485,1,774638.13395485,0.0,1133687.2441350354,1734696.4290933688
20220921,746414.13395485,1,774942.13395485,0.0,1125298.444866806,1716975.3818076125
20220922,746414.13395485,1,774446.13395485,0.0,1115384.8836900257,1699713.5932644166
20220923,746414.13395485,1,774494.13395485,0.0,1111544.4265664346,1694667.6317420506
20220926,746414.13395485,1,774718.13395485,0.0,1105968.315046856,1694630.7192949576
20220927,4294.801925949971,8,781798.80192595,0.9489612431898693,1122000.7851104138,1720847.928388549
20220928,4294.801925949971,8,776592.80192595,0.0,1103671.5874721562,1693248.4018976367
20220929,4294.801925949971,8,774297.80192595,0.0,1103220.0538577212,1697427.5719487546
20220930,4294.801925949971,8,786526.80192595,0.0,1096803.8891849339,1690481.1404625135
20221010,4294.801925949971,8,780227.80192595,0.0,1072604.6392542177,1657397.8022130479
20221011,4294.801925949971,8,774507.80192595,0.0,1074550.4654826133,1663484.256516643
20221012,4294.801925949971,8,782719.80192595,0.0,1090871.7740814516,1684472.4124863795
20221013,108606.76985094998,7,767516.76985095,0.13608530015609108,1081753.037748314,1666578.5454009057
20221014,108606.76985094998,7,773817.76985095,0.0,1107638.0727470694,1706146.6193991129
20221017,108606.76985094998,7,766702.76985095,0.0,1108774.4304216506,1702752.7072491671
20221018,108606.76985094998,7,762519.76985095,0.0,1106426.47868755,1700911.0098975436
20221019,108606.76985094998,7,745596.76985095,0.0,1088631.1422941424,1668852.3906546936
20221020,285959.07573775,5,741179.0757377499,0.23959549023053364,1082402.78032169,1653589.0140526253
20221021,285959.07573775,5,744107.0757377499,0.0,1078933.8352782081,1646445.248218886
20221024,285959.07573775,5,731786.0757377499,0.0,1047363.4951100097,1591024.5575433087
20221025,516623.28193974996,2,729173.28193975,0.31674838576858894,1045657.2434391711,1591625.3504909063
20221026,624822.2431958499,1,726534.2431958499,0.1491186465257841,1054146.1272777095,1590887.1689770347
20221027,726351.2277086499,0,726351.2277086499,0.13996141277368057,1046721.1032179206,1576015.2634226335
20221028,726351.2277086499,0,726351.2277086499,0.0,1020830.7641981579,1540546.870730422
20221031,726351.2277086499,0,726351.2277086499,0.0,1011425.8989926452,1517237.7783109765
20221101,726351.2277086499,0,726351.2277086499,0.0,1047594.0758928152,1573281.1301664696
20221102,726351.2277086499,0,726351.2277086499,0.0,1060171.4951418338,1591217.7135092504
20221103,726351.2277086499,0,726351.2277086499,0.0,1051550.0107781165,1576273.6667783707
20221104,726351.2277086499,0,726351.2277086499,0.0,1085933.3269569776,1632868.1172415162
20221107,726351.2277086499,0,726351.2277086499,0.0,1088274.7351434226,1639235.256837377
20221108,726351.2277086499,0,726351.2277086499,0.0,1080787.9941870235,1626445.272816894
20221109,726351.2277086499,0,726351.2277086499,0.0,1070683.055860969,1612313.5441360832
20221110,726351.2277086499,0,726351.2277086499,0.0,1062443.9798813872,1599351.676733106
20221111,726351.2277086499,0,726351.2277086499,0.0,1092062.9591905742,1653817.6069386897
20221114,726351.2277086499,0,726351.2277086499,0.0,1093670.999994177,1654669.457736748
20221115,726351.2277086499,0,726351.2277086499,0.0,1114413.0371452698,1679150.7156026054
20221116,726351.2277086499,0,726351.2277086499,0.0,1105308.944522304,1661497.369804934
20221117,726351.2277086499,0,726351.2277086499,0.0,1100775.764959458,1652196.7814651139
20221118,726351.2277086499,0,726351.2277086499,0.0,1095847.8105721937,1646298.1678376438
20221121,726351.2277086499,0,726351.2277086499,0.0,1086496.100881557,1634141.084042986
20221122,726351.2277086499,0,726351.2277086499,0.0,1086624.6080861762,1633706.0114341432
20221123,726351.2277086499,0,726351.2277086499,0.0,1087764.9726027136,1635557.6964669293
20221124,726351.2277086499,0,726351.2277086499,0.0,1082945.0876434701,1630601.41284803
20221125,726351.2277086499,0,726351.2277086499,0.0,1088412.8991254186,1639887.8346429463
20221128,726351.2277086499,0,726351.2277086499,0.0,1076151.9627385605,1619942.1256002502
20221129,726351.2277086499,0,726351.2277086499,0.0,1109353.9811952852,1673863.2958203559
20221130,726351.2277086499,0,726351.2277086499,0.0,1110684.050941432,1675265.1548090768
20221201,726351.2277086499,0,726351.2277086499,0.0,1122713.8588476633,1696052.4489848719
20221202,726351.2277086499,0,726351.2277086499,0.0,1115847.1983036818,1685797.802219173
20221205,726351.2277086499,0,726351.2277086499,0.0,1137734.385120699,1713932.5175434633
20221206,726351.2277086499,0,726351.2277086499,0.0,1143880.7077247472,1726114.9905883342
20221207,726351.2277086499,0,726351.2277086499,0.0,1141068.1352809006,1723803.555821796
20221208,726351.2277086499,0,726351.2277086499,0.0,1141281.1320810192,1723613.3621764553
20221209,726351.2277086499,0,726351.2277086499,0.0,1152541.914593616,1743243.2747750815
20221212,726351.2277086499,0,726351.2277086499,0.0,1139627.5170534365,1716530.9203501209
20221213,726351.2277086499,0,726351.2277086499,0.0,1137390.02732205,1715680.8479476876
20221214,726351.2277086499,0,726351.2277086499,0.0,1140043.3061784753,1724510.2603112315
20221215,726351.2277086499,0,726351.2277086499,0.0,1139208.1534794578,1720033.6773706416
20221216,726351.2277086499,0,726351.2277086499,0.0,1139853.4279916594,1721905.4906093988
20221219,726351.2277086499,0,726351.2277086499,0.0,1122267.6292542354,1702790.4036494223
20221220,726351.2277086499,0,726351.2277086499,0.0,1103760.228040618,1667386.2975145872
20221221,726351.2277086499,0,726351.2277086499,0.0,1104198.7033859428,1671959.4865455132
20221222,726351.2277086499,0,726351.2277086499,0.0,1105781.1465229462,1677454.1632320795
20221223,726351.2277086499,0,726351.2277086499,0.0,1103530.0508246282,1675935.447103186
20221226,726351.2277086499,0,726351.2277086499,0.0,1107931.7829103402,1682934.3061545817
20221227,2465.4736125999334,27,732555.4736126,0.9878687410950945,1120720.6135184157,1706601.4861586168
20221228,2465.4736125999334,27,731456.4736126,0.0,1115938.4620564461,1701232.7592465656
20221229,2465.4736125999334,27,726210.4736126,0.0,1111740.3006030843,1691196.29674815
20221230,2465.4736125999334,27,732474.4736126,0.0,1116044.946043405,1699255.6025989738
20230103,2465.4736125999334,27,732955.4736126,0.0,1120733.642961325,1701657.0112818237
20230104,2465.4736125999334,27,737477.4736126,0.0,1122188.933725162,1704962.9240976954
20230105,28572.413412699934,26,747891.4134126999,0.034952832097264595,1143990.3337676288,1738783.9140857242
20230106,28572.413412699934,26,746751.4134126999,0.0,1147539.0120834245,1744616.4157698632
20230109,28572.413412699934,26,752935.4134126999,0.0,1156829.9273158868,1758274.1794049882
20230110,28572.413412699934,26,750632.4134126999,0.0,1158085.0489391063,1759779.06482135
20230111,28572.413412699934,26,753923.4134126999,0.0,1155939.5724417137,1758761.6443545658
20230112,28572.413412699934,26,752611.4134126999,0.0,1158199.056564559,1762375.576341571
20230113,28572.413412699934,26,767434.4134126999,0.0,1174488.1662967398,1791315.4620600187
20230116,28572.413412699934,26,778369.4134126999,0.0,1192817.911632819,1819988.2421478948
20230117,28572.413412699934,26,775580.4134126999,0.0,1192609.7576344893,1815722.871686422
20230118,28572.413412699934,26,773257.4134126999,0.0,1190612.7072466935,1808210.0886664488
20230119,28572.413412699934,26,776980.4134126999,0.0,1198019.1384067563,1816595.3299341248
20230120,52201.819199499936,25,777441.8191994999,0.03043335644635364,1205375.2966720555,1830057.8250098117
20230130,52201.819199499936,25,775892.8191994999,0.0,1211088.1596897747,1831456.7343774484
20230131,76168.61680599995,24,767010.616806,0.031287695990353956,1198264.1899425269,1815666.5334933877
20230201,76168.61680599995,24,770325.616806,0.0,1209528.1433372474,1827660.6949993812
20230202,122263.52642169996,22,769564.5264217,0.05997536192918071,1205266.5065890064,1820198.3401463756
20230203,122263.52642169996,22,762644.5264216999,0.0,1193875.1413853099,1798472.503892665
20230206,122263.52642169996,22,752816.5264216999,0.0,1178091.6432208759,1770673.7589058958
20230207,156401.98865169997,21,756090.9886517,0.045210034920475234,1180211.983270887,1774169.1931624026
20230208,156401.98865169997,21,753728.9886517,0.0,1174996.6316583983,1767457.1332711775
20230209,156401.98865169997,21,758907.9886517,0.0,1190769.0029091977,1787915.427865293
20230210,156401.98865169997,21,755909.9886517,0.0,1183693.092971244,1777781.5117367501
20230213,198016.97375019998,20,755804.9737502,0.05513215240334209,1194434.9750373743,1794450.1567450357
20230214,279090.8305432,17,757487.8305432,0.1071692332559134,1194929.690301096,1796843.213328153
20230215,279090.8305432,17,754015.8305432,0.0,1188702.971422108,1780696.6836445606
20230216,335760.677845,15,752554.677845,0.07540131723383853,1179996.9686366895,1772459.751564677
20230217,335760.677845,15,749376.677845,0.0,1162995.1022554715,1749713.5623462906
20230220,365317.3990915,14,759925.3990915,0.03894486884552275,1191528.0256110418,1793711.1312039474
20230221,398509.56710529997,13,762586.5671053,0.04358242779722445,1194659.7041013516,1799314.193173085
20230222,398509.56710529997,13,758710.5671053,0.0,1183877.8400942592,1781278.3643324343
20230223,398509.56710529997,13,758186.5671053,0.0,1182925.3359304587,1783996.2608487005
20230224,398509.56710529997,13,754456.5671053,0.0,1170645.2012936508,1760940.4180684662
20230227,398509.56710529997,13,752562.5671053,0.0,1165686.719959394,1753795.54579256
20230228,450176.4327493,11,755803.4327493,0.06844917310286973,1173070.3495943665,1762683.2197979118
20230301,450176.4327493,11,759883.4327493,0.0,1189640.4571351218,1788880.1157959169
20230302,450176.4327493,11,760085.4327493,0.0,1186987.351235903,1784263.8960508895
20230303,450176.4327493,11,760625.4327493,0.0,1190681.0253433618,1786728.7305903884
20230306,450176.4327493,11,759020.4327493,0.0,1184471.544532647,1776797.10425706
20230307,477868.5151816,10,755673.5151816,0.03669326560073566,1167130.1919807699,1746611.676237418
20230308,477868.5151816,10,754865.5151816,0.0,1162879.9992343762,1738480.4422800166
20230309,505897.9894336,9,752629.9894336,0.03729051511901798,1158770.1900874649,1729072.5851509587
20230310,548032.0388701,7,749575.0388701,0.0562837512086782,1143574.3716853831,1707555.469191309
20230313,548032.0388701,7,753308.0388701,0.0,1155551.8888627724,1732253.0647555545
20230314,591074.4508981,6,753093.4508981,0.057228541754815496,1148636.3679078824,1721856.3167884615
20230315,591074.4508981,6,754878.4508981,0.0,1149272.3892095226,1719479.69238469
20230316,591074.4508981,6,754965.4508981,0.0,1135507.4457789245,1698758.0729364268
20230317,591074.4508981,6,756003.4508981,0.0,1141177.2424521619,1703587.7909360477
20230320,591074.4508981,6,755847.4508981,0.0,1135486.2585210972,1690885.541493857
20230321,591074.4508981,6,755178.4508981,0.0,1147968.3495229927,1710944.2432591773
20230322,591074.4508981,6,757042.4508981,0.0,1152887.396614109,1720283.9023084398
20230323,591074.4508981,6,757632.4508981,0.0,1164316.0629220624,1732412.287134416
20230324,591074.4508981,6,756724.4508981,0.0,1160844.2929108704,1724203.8979231664
20230327,591074.4508981,6,754690.4508981,0.0,1156644.7189736534,1718212.59369956
20230328,613452.1130698001,5,754182.1130698001,0.029710053595405593,1152908.1514789197,1718464.5301963426
20230329,2736.657544450005,13,748675.65754445,0.8752442768731205,1154819.1268301539,1719050.215040744
20230330,2736.657544450005,13,745697.65754445,0.0,1164153.5408001149,1734408.6650241571
20230331,70067.28778825,12,749098.28778825,0.0899992365475241,1167727.989739717,1730335.8374805518
20230403,70067.28778825,12,752163.28778825,0.0,1179155.2435638155,1739269.776590484
20230404,70067.28778825,12,762561.28778825,0.0,1182769.357356167,1744132.193357708
20230406,70067.28778825,12,759806.28778825,0.0,1180905.68580098,1737972.857455003
20230407,70067.28778825,12,765968.28778825,0.0,1188584.9569546988,1754575.4063717618
20230410,70067.28778825,12,767313.28778825,0.0,1183261.3053045801,1749822.5905661439
20230411,70067.28778825,12,764964.28778825,0.0,1181916.880110273,1745669.6335274503
20230412,70067.28778825,12,774737.28778825,0.0,1181092.3642794709,1747564.5813347213
20230413,70067.28778825,12,771447.28778825,0.0,1172931.9550027612,1734914.1702745212
20230414,70067.28778825,12,771606.28778825,0.0,1179567.8041543283,1739949.9239025158
20230417,133540.87072045,11,780639.8707204501,0.08141552639547374,1196109.6620179806,1760437.873772562
20230418,133540.87072045,11,781377.8707204501,0.0,1199755.7152411793,1765449.304609851
20230419,133540.87072045,11,772411.8707204501,0.0,1188953.6440670977,1745295.2801742475
20230420,163377.08814895002,10,769671.08814895,0.03881535302547112,1185627.186935781,1738431.2637273294
20230421,229497.89920495002,9,760464.8992049501,0.08706105971389067,1162435.9316060327,1707128.4337771607
20230424,229497.89920495002,9,758124.8992049501,0.0,1148044.6524773727,1684373.65117265
20230425,370188.29161855,7,759537.2916185501,0.18547282609363783,1142286.0134522656,1681207.444691465
20230426,370188.29161855,7,755662.29161855,0.0,1141296.2658366105,1678865.470076166
20230427,370188.29161855,7,761057.29161855,0.0,1149709.538549596,1687747.5361780953
20230428,370188.29161855,7,767817.29161855,0.0,1161432.3762400383,1705960.0859628415
20230504,402529.99267855,6,779220.9926785501,0.04155919861537817,1161767.1349137125,1695559.14100897
20230505,402529.99267855,6,776306.9926785501,0.0,1157913.158301793,1691029.9873104736
20230508,402529.99267855,6,777666.9926785501,0.0,1171111.2344872518,1704271.6033221614
20230509,462422.03167855,5,773071.03167855,0.07757372549555845,1161083.4639016113,1691022.32445683
20230510,462422.03167855,5,765871.03167855,0.0,1152145.6408067392,1680431.584626836
20230511,462422.03167855,5,766061.03167855,0.0,1150356.744417273,1674014.6111691745
20230512,462422.03167855,5,760905.0316785501,0.0,1135107.2516286946,1653850.8341926604
20230515,462422.03167855,5,764954.03167855,0.0,1152727.267066855,1676984.3821718069
20230516,493046.82762055,4,764782.8276205501,0.04009590552053346,1146765.4898024143,1666810.1560920344
20230517,493046.82762055,4,764516.8276205501,0.0,1141565.1278145108,1655022.6587963297
20230518,493046.82762055,4,765100.8276205501,0.0,1140384.7237046093,1650884.062529226
20230519,493046.82762055,4,763924.8276205501,0.0,1137061.1203672043,1649681.7137599913
20230522,572136.26152135,3,763849.26152135,0.10367540821113504,1144206.386145067,1663490.3834931036
20230523,572136.26152135,3,762578.26152135,0.0,1128023.5009640346,1643451.9384593982
20230524,603759.25811335,2,758940.25811335,0.04172154482714351,1112430.053943623,1619160.0003343218
20230525,603759.25811335,2,760115.25811335,0.0,1109952.7590450707,1612389.2075168667
20230526,603759.25811335,2,760514.25811335,0.0,1110082.9093431542,1613226.4902812864
20230529,603759.25811335,2,761659.25811335,0.0,1105179.716662657,1600487.706651166
20230530,603759.25811335,2,762223.25811335,0.0,1106278.4273185676,1601377.3381891865
20230531,603759.25811335,2,760304.25811335,0.0,1094975.7603357353,1581818.9269393582
20230601,676524.0926957501,1,755839.0926957501,0.09639558565321305,1097375.3974484545,1591314.1187499298
20230602,676524.0926957501,1,756419.0926957501,0.0,1113219.949506873,1617599.2481101686
20230605,676524.0926957501,1,757869.0926957501,0.0,1108151.0061699024,1612087.8306172465
20230606,676524.0926957501,1,756709.0926957501,0.0,1097748.696753034,1602336.8621609097
20230607,676524.0926957501,1,758739.0926957501,0.0,1092323.2886129415,1601917.3690396673
20230608,676524.0926957501,1,758449.0926957501,0.0,1101214.7015240008,1618188.9304353679
20230609,676524.0926957501,1,758304.0926957501,0.0,1105975.608075741,1621145.1500856155
20230612,676524.0926957501,1,758014.0926957501,0.0,1108203.8157703648,1623000.4750906571
20230613,676524.0926957501,1,757579.0926957501,0.0,1114105.9804508775,1634742.0641836913
20230614,676524.0926957501,1,756854.0926957501,0.0,1113851.5315735398,1633685.0407620603
20230615,676524.0926957501,1,754969.0926957501,0.0,1131572.3522370372,1660638.833481572
20230616,754683.2035907501,0,754683.2035907501,0.10370026738058864,1142483.5017561784,1674256.4300159856
20230619,754683.2035907501,0,754683.2035907501,0.0,1133131.4173249274,1656792.3518379563
20230620,754683.2035907501,0,754683.2035907501,0.0,1131208.6520574328,1653790.1087645579
20230621,754683.2035907501,0,754683.2035907501,0.0,1113853.7223648252,1630568.820522717
20230626,754683.2035907501,0,754683.2035907501,0.0,1098190.6888948963,1610173.742312344
20230627,754683.2035907501,0,754683.2035907501,0.0,1108492.3660436342,1627727.898370793
20230628,754683.2035907501,0,754683.2035907501,0.0,1107156.3292738546,1625468.5906095179
20230629,1793.2603475502037,16,753349.2603475503,0.9990905727481114,1101692.2940242535,1614562.5535053262
20230630,44062.06687180021,15,755361.0668718002,0.05603125360336211,1107632.8263784645,1620888.0791424825
20230703,44062.06687180021,15,764086.0668718002,0.0,1122170.0237372234,1649292.8849504702
20230704,44062.06687180021,15,761378.0668718002,0.0,1123937.41578065,1648072.4625295636
20230705,44062.06687180021,15,753284.0668718002,0.0,1115229.625770762,1635535.5026958298
20230706,44062.06687180021,15,751496.0668718002,0.0,1107720.198594077,1625651.1887344422
20230707,85710.9907924002,14,747173.9907924002,0.055814493697475445,1102803.6305562574,1620795.278789492
20230710,85710.9907924002,14,749566.9907924002,0.0,1108173.4041281773,1627806.747972305
20230711,142957.7980699002,13,754345.7980699001,0.0759881279204639,1115425.8457218255,1638977.5232843072
20230712,142957.7980699002,13,756004.7980699001,0.0,1107916.8509381574,1633804.6278554418
20230713,142957.7980699002,13,766998.7980699001,0.0,1123767.2258892034,1664838.8252641177
20230714,142957.7980699002,13,763970.7980699003,0.0,1123963.1864044566,1670119.8302367837
20230717,142957.7980699002,13,761719.7980699001,0.0,1114759.6145614055,1659016.9812864037
20230718,142957.7980699002,13,756578.7980699001,0.0,1111232.5558964543,1653973.7523176463
20230719,142957.7980699002,13,753377.7980699001,0.0,1110058.4647245994,1653399.6212799891
20230720,142957.7980699002,13,745542.7980699001,0.0,1102225.8958332934,1643481.7508980648
20230721,181150.9513402002,12,742902.9513402001,0.051477610811761755,1101711.463448002,1643134.3022719368
20230724,232664.09408410022,11,739277.0940841002,0.06977112832625143,1096900.6587421133,1633720.5598847563
20230725,232664.09408410022,11,754555.0940841002,0.0,1128579.0106859303,1682996.6168580921
20230726,232664.09408410022,11,752098.0940841002,0.0,1126243.3677397103,1679208.9832103634
20230727,232664.09408410022,11,748340.0940841002,0.0,1124898.0489331682,1678010.2320080234
20230728,232664.09408410022,11,756541.0940841002,0.0,1150954.5710024212,1717924.60666561
20230731,232664.09408410022,11,759705.0940841002,0.0,1157265.3470838922,1724064.3815249405
20230801,232664.09408410022,11,755415.0940841002,0.0,1152471.8092724779,1711219.0725737407
20230802,232664.09408410022,11,752949.0940841002,0.0,1144369.9171840535,1696591.8978122983
20230803,232664.09408410022,11,757015.0940841002,0.0,1154484.7140708931,1715312.5849778925
20230804,232664.09408410022,11,760456.0940841002,0.0,1158980.246615069,1721753.3850948836
20230807,232664.09408410022,11,753393.0940841002,0.0,1150209.5578343244,1702882.0538300995
20230808,270336.18661510025,10,754503.1866151002,0.04999465962393998,1147205.6082412032,1699434.0534001284
20230809,321714.57227125025,9,752971.5722712502,0.06832298375464749,1143698.324350224,1699145.5225549503
