signal_date,trade_date,symbol,action,shares,raw_open,execution_price,price,trade_value,commission,stamp_tax,slippage_cost,net_trade_value,entry_value,realized_pnl,return_pct,holding_days,reason
20210104,20210105,000858.SZ,buy,100,297.2,297.3486,297.3486,29734.859999999997,8.920457999999998,0.0,14.859999999998763,-29743.780457999997,29743.780457999997,,,,signal_buy
20210104,20210105,603288.SH,buy,100,200.0,200.1,200.1,20010.0,6.002999999999999,0.0,9.999999999999432,-20016.003,20016.003,,,,signal_buy
20210104,20210105,002352.SZ,buy,400,90.18,90.22509000000001,90.22509000000001,36090.036,10.827010799999998,0.0,18.03600000000074,-36100.8630108,36100.8630108,,,,signal_buy
20210104,20210105,300014.SZ,buy,400,93.0,93.0465,93.0465,37218.6,11.165579999999999,0.0,18.599999999997863,-37229.76558,37229.76558,,,,signal_buy
20210104,20210105,300124.SZ,buy,400,94.0,94.047,94.047,37618.799999999996,11.285639999999997,0.0,18.799999999998818,-37630.08564,37630.08564,,,,signal_buy
20210104,20210105,600887.SH,buy,800,48.1,48.12405,48.12405,38499.24,11.549771999999999,0.0,19.23999999999637,-38510.789772,38510.789772,,,,signal_buy
20210104,20210105,600309.SH,buy,400,93.8,93.84689999999999,93.84689999999999,37538.759999999995,11.261627999999998,0.0,18.75999999999749,-37550.021627999995,37550.021627999995,,,,signal_buy
20210104,20210105,600809.SH,buy,100,373.0,373.18649999999997,373.18649999999997,37318.649999999994,11.195594999999997,0.0,18.64999999999668,-37329.84559499999,37329.84559499999,,,,signal_buy
20210104,20210105,600438.SH,buy,1100,41.05,41.070524999999996,41.070524999999996,45177.5775,13.553273249999998,0.0,22.577499999999162,-45191.13077325,45191.13077325,,,,signal_buy
20210104,20210105,600276.SH,buy,400,111.2,111.2556,111.2556,44502.24,13.350671999999998,0.0,22.239999999999327,-44515.590672,44515.590672,,,,signal_buy
20210104,20210105,000568.SZ,buy,200,240.85,240.97042499999998,240.97042499999998,48194.08499999999,14.458225499999996,0.0,24.084999999996626,-48208.54322549999,48208.54322549999,,,,signal_buy
20210104,20210105,603259.SH,buy,300,136.98,137.04849,137.04849,41114.547,12.334364099999998,0.0,20.546999999999116,-41126.8813641,41126.8813641,,,,signal_buy
20210104,20210105,601888.SH,buy,100,290.0,290.145,290.145,29014.5,8.70435,0.0,14.499999999998181,-29023.20435,29023.20435,,,,signal_buy
20210104,20210105,000333.SZ,buy,600,98.07,98.11903499999998,98.11903499999998,58871.42099999999,17.661426299999995,0.0,29.42099999999357,-58889.08242629999,58889.08242629999,,,,signal_buy
20210104,20210105,002304.SZ,buy,200,245.0,245.12249999999997,245.12249999999997,49024.49999999999,14.707349999999996,0.0,24.49999999999477,-49039.20734999999,49039.20734999999,,,,signal_buy
20210113,20210114,300124.SZ,sell,400,88.0,87.956,87.956,35182.4,10.55472,35.1824,17.599999999998772,35136.66288,37630.08564,-2493.422759999994,-0.06626141603434295,9,signal_or_risk
20210113,20210114,002304.SZ,sell,200,215.7,215.59215,215.59215,43118.43,12.935528999999999,43.118430000000004,21.56999999999698,43062.376041,49039.20734999999,-5976.8313089999865,-0.12187862797908759,9,signal_or_risk
20210114,20210115,000858.SZ,sell,100,288.0,287.856,287.856,28785.6,8.635679999999999,28.7856,14.400000000000546,28748.17872,29743.780457999997,-995.6017379999976,-0.03347260242879505,10,signal_or_risk
20210114,20210115,300014.SZ,sell,400,87.01,86.96649500000001,86.96649500000001,34786.598000000005,10.4359794,34.786598000000005,17.401999999998452,34741.3754226,37229.76558,-2488.3901573999974,-0.06683872752442932,10,signal_or_risk
20210127,20210128,600809.SH,sell,100,356.31,356.131845,356.131845,35613.1845,10.68395535,35.6131845,17.815500000000384,35566.88736015,37329.84559499999,-1762.9582348499898,-0.047226507550465806,23,signal_or_risk
20210128,20210129,601601.SH,sell,800,36.16,36.14192,36.14192,28913.536,8.6740608,28.913536,14.463999999998123,28875.9484032,30504.388572,-1628.4401687999998,-0.05338379967709781,24,signal_or_risk
20210128,20210129,601899.SH,sell,3400,9.9,9.895050000000001,9.895050000000001,33643.170000000006,10.092951000000001,33.643170000000005,16.829999999997014,33599.433879000004,34333.4499459,-734.0160668999961,-0.021379036131137476,24,signal_or_risk
20210128,20210129,600031.SH,sell,1000,41.14,41.11943,41.11943,41119.43,12.335828999999999,41.11943,20.56999999999931,41065.974741,34537.613176499995,6528.361564500003,0.189021792882376,24,signal_or_risk
20210129,20210201,000725.SZ,sell,5900,6.25,6.246875,6.246875,36856.5625,11.05696875,36.8565625,18.437499999998952,36808.64896875,34542.617177249995,2266.031791500005,0.06560104522110238,27,signal_or_risk
20210129,20210201,603288.SH,sell,100,194.99,194.89250500000003,194.89250500000003,19489.250500000002,5.84677515,19.4892505,9.74949999999808,19463.914474350004,20016.003,-552.0885256499969,-0.027582356260138295,27,signal_or_risk
20210129,20210201,600276.SH,sell,400,102.46,102.40877,102.40877,40963.508,12.2890524,40.963508000000004,20.49199999999587,40910.255439600005,44515.590672,-3605.3352323999934,-0.08099039410629959,27,signal_or_risk
20210205,20210208,002352.SZ,blocked_sell,0,,,,0.0,0.0,0.0,0.0,0.0,,,,,missing_open
20210208,20210209,002352.SZ,blocked_sell,0,,,,0.0,0.0,0.0,0.0,0.0,,,,,missing_open
20210209,20210210,002352.SZ,sell,400,117.1,117.04145,117.04145,46816.58,14.044974,46.81658,23.41999999999871,46755.718446,36100.8630108,10654.8554352,0.2951412943234203,36,signal_or_risk
20210222,20210223,300059.SZ,sell,1000,33.56,33.543220000000005,33.543220000000005,33543.22000000001,10.062966000000001,33.54322000000001,16.77999999999713,33499.61381400001,31705.348751999998,1794.2650620000131,0.0565918727478697,49,signal_or_risk
20210222,20210223,600690.SH,sell,1100,29.29,29.275355,29.275355,32202.8905,9.66086715,32.2028905,16.109499999997823,32161.02674235,32696.1409005,-535.1141581499978,-0.016366278814935457,49,signal_or_risk
20210222,20210223,000333.SZ,sell,600,89.05,89.005475,89.005475,53403.285,16.0209855,53.403285000000004,26.714999999995825,53333.860729500004,58889.08242629999,-5555.221696799985,-0.0943336433158451,49,signal_or_risk
20210223,20210224,603501.SH,sell,100,294.0,293.853,293.853,29385.3,8.815589999999998,29.3853,14.699999999999136,29347.09911,23017.402649850002,6329.696460149997,0.2749961216927856,50,signal_or_risk
20210223,20210224,603259.SH,sell,300,156.9,156.82155,156.82155,47046.465000000004,14.1139395,47.046465000000005,23.535000000001105,46985.304595500005,41126.8813641,5858.423231400004,0.14244754372535212,50,signal_or_risk
20210224,20210225,300015.SZ,sell,400,75.55,75.512225,75.512225,30204.89,9.061466999999999,30.20489,15.109999999998536,30165.623643,27025.607250600002,3140.016392399997,0.11618671000742398,51,signal_or_risk
20210224,20210225,002415.SZ,sell,600,57.18,57.151410000000006,57.151410000000006,34290.846000000005,10.2872538,34.29084600000001,17.153999999996472,34246.26790020001,29723.764454999997,4522.503445200011,0.1521510995704064,51,signal_or_risk
20210224,20210225,002594.SZ,sell,100,215.77,215.66211500000003,215.66211500000003,21566.2115,6.46986345,21.5662115,10.78849999999818,21538.17542505,20616.483089999998,921.6923350500037,0.04470657439614759,51,signal_or_risk
20210224,20210225,601012.SH,sell,300,107.0,106.9465,106.9465,32083.95,9.625185,32.08395,16.049999999999898,32042.240865,29726.76685545,2315.4740095499983,0.07789188850604813,51,signal_or_risk
20210224,20210225,000568.SZ,sell,200,248.1,247.97595,247.97595,49595.19,14.878556999999999,49.59519,24.809999999996535,49530.716253000006,48208.54322549999,1322.1730275000155,0.02742611452321691,51,signal_or_risk
20210224,20210225,601888.SH,sell,100,322.0,321.839,321.839,32183.9,9.65517,32.1839,16.100000000000136,32142.06093,29023.20435,3118.8565799999997,0.10746079386647739,51,signal_or_risk
20210226,20210301,600887.SH,sell,800,43.6,43.5782,43.5782,34862.560000000005,10.458768000000001,34.86256000000001,17.439999999999145,34817.23867200001,38510.789772,-3693.5510999999897,-0.09590951320051755,55,signal_or_risk
20210226,20210301,600438.SH,sell,1100,48.15,48.125925,48.125925,52938.5175,15.88155525,52.9385175,26.482499999995923,52869.69742725,45191.13077325,7678.566654000002,0.1699131338962905,55,signal_or_risk
20210304,20210305,600309.SH,sell,400,113.24,113.18338,113.18338,45273.352,13.582005599999999,45.273352,22.647999999998092,45214.4966424,37550.021627999995,7664.475014400006,0.20411373102072525,59,signal_or_risk
20210309,20210310,002714.SZ,sell,300,108.25,108.195875,108.195875,32458.7625,9.737628749999999,32.4587625,16.237499999999727,32416.56610875,26538.21757755,5878.348531200001,0.2215050243680566,64,signal_or_risk
20210309,20210310,002142.SZ,sell,900,37.75,37.731125,37.731125,33958.0125,10.187403749999998,33.958012499999995,16.987500000001177,33913.867083749996,31480.16871825,2433.6983654999967,0.07730893653340265,64,signal_or_risk
20210406,20210407,600048.SH,buy,8100,14.2,14.207099999999999,14.207099999999999,115077.51,34.523253,0.0,57.509999999995465,-115112.033253,115112.033253,,,,signal_buy
20210406,20210407,601318.SH,buy,1400,79.37,79.409685,79.409685,111173.559,33.35206769999999,0.0,55.558999999988146,-111206.9110677,111206.9110677,,,,signal_buy
20210406,20210407,600900.SH,buy,5500,21.11,21.120555,21.120555,116163.05249999999,34.848915749999996,0.0,58.05250000000051,-116197.90141574999,116197.90141574999,,,,signal_buy
20210406,20210407,000651.SZ,buy,1800,61.99,62.020995,62.020995,111637.791,33.4913373,0.0,55.790999999994995,-111671.2823373,111671.2823373,,,,signal_buy
20210406,20210407,000100.SZ,buy,11900,9.83,9.834914999999999,9.834914999999999,117035.48849999999,35.11064654999999,0.0,58.48849999998418,-117070.59914655,117070.59914655,,,,signal_buy
20210406,20210407,603288.SH,buy,700,167.82,167.90391,167.90391,117532.737,35.259821099999996,0.0,58.737000000002126,-117567.9968211,117567.9968211,,,,signal_buy
20210406,20210407,601328.SH,buy,24100,4.87,4.872434999999999,4.872434999999999,117425.68349999998,35.22770504999999,0.0,58.6834999999831,-117460.91120504998,117460.91120504998,,,,signal_buy
20210406,20210407,000661.SZ,buy,200,451.46,451.68573,451.68573,90337.146,27.101143799999996,0.0,45.14599999999973,-90364.24714379999,90364.24714379999,,,,signal_buy
20210406,20210407,600809.SH,buy,300,366.0,366.183,366.183,109854.9,32.956469999999996,0.0,54.89999999999782,-109887.85647,109887.85647,,,,signal_buy
20210413,20210414,601318.SH,sell,1400,76.99,76.951505,76.951505,107732.10699999999,32.31963209999999,107.73210699999998,53.892999999996505,107592.05526089999,111206.9110677,-3614.855806800013,-0.032505675880156217,7,signal_or_risk
20210413,20210414,000100.SZ,sell,11900,8.86,8.85557,8.85557,105381.283,31.614384899999997,105.381283,52.71699999999129,105244.2873321,117070.59914655,-11826.311814450004,-0.10101863235231011,7,signal_or_risk
20210423,20210426,600048.SH,sell,8100,14.07,14.062965000000002,14.062965000000002,113910.01650000001,34.17300495,113.91001650000001,56.98349999998662,113761.93347855001,115112.033253,-1350.099774449991,-0.011728572038013283,19,signal_or_risk
20210427,20210428,000651.SZ,sell,1800,58.5,58.47075,58.47075,105247.35,31.574205,105.24735000000001,52.6499999999956,105110.528445,111671.2823373,-6560.753892299996,-0.05875059151271695,21,signal_or_risk
20210507,20210510,600900.SH,sell,5500,19.75,19.740125000000003,19.740125000000003,108570.68750000001,32.57120625,108.57068750000002,54.312499999985775,108429.54560625002,116197.90141574999,-7768.355809499975,-0.06685452761926573,33,signal_or_risk
20210524,20210525,000661.SZ,sell,200,424.22,424.00789000000003,424.00789000000003,84801.57800000001,25.440473400000002,84.801578,42.421999999999116,84691.33594860001,90364.24714379999,-5672.91119519998,-0.0627782709922041,48,signal_or_risk
20210611,20210615,601328.SH,sell,24100,4.88,4.87756,4.87756,117549.196,35.264758799999996,117.549196,58.803999999999945,117396.38204519999,117460.91120504998,-64.52915984998981,-0.0005493670974281998,69,signal_or_risk
20210623,20210624,600809.SH,sell,300,430.0,429.785,429.785,128935.50000000001,38.68065,128.93550000000002,64.4999999999925,128767.88385000001,109887.85647,18880.027380000014,0.17181177235133682,78,signal_or_risk
20210705,20210706,603288.SH,sell,700,121.0,120.93950000000001,120.93950000000001,84657.65000000001,25.397295,84.65765,42.349999999993315,84547.59505500001,117567.9968211,-33020.40176609998,-0.2808621619737744,90,signal_or_risk
20210705,20210706,300347.SZ,buy,200,183.0,183.0915,183.0915,36618.3,10.98549,0.0,18.299999999999272,-36629.28549,36629.28549,,,,signal_buy
20210705,20210706,600309.SH,buy,300,114.0,114.05699999999999,114.05699999999999,34217.1,10.26513,0.0,17.099999999996385,-34227.36513,34227.36513,,,,signal_buy
20210705,20210706,300124.SZ,buy,600,74.62,74.65731,74.65731,44794.386,13.438315799999998,0.0,22.38599999999451,-44807.8243158,44807.8243158,,,,signal_buy
20210705,20210706,000858.SZ,buy,100,279.85,279.989925,279.989925,27998.992500000004,8.39969775,0.0,13.992500000000518,-28007.392197750003,28007.392197750003,,,,signal_buy
20210705,20210706,300014.SZ,buy,400,102.99,103.04149499999998,103.04149499999998,41216.59799999999,12.364979399999996,0.0,20.59799999999541,-41228.96297939999,41228.96297939999,,,,signal_buy
20210705,20210706,603259.SH,buy,300,154.0,154.077,154.077,46223.1,13.866929999999998,0.0,23.099999999999454,-46236.966929999995,46236.966929999995,,,,signal_buy
20210705,20210706,002352.SZ,buy,700,65.48,65.51274,65.51274,45858.918,13.757675399999998,0.0,22.917999999992844,-45872.675675399994,45872.675675399994,,,,signal_buy
20210705,20210706,300015.SZ,buy,700,68.8,68.83439999999999,68.83439999999999,48184.079999999994,14.455223999999998,0.0,24.079999999993618,-48198.53522399999,48198.53522399999,,,,signal_buy
20210705,20210706,002415.SZ,buy,800,61.0,61.030499999999996,61.030499999999996,48824.399999999994,14.647319999999997,0.0,24.399999999997135,-48839.04731999999,48839.04731999999,,,,signal_buy
20210705,20210706,600900.SH,buy,2500,20.1,20.11005,20.11005,50275.125,15.082537499999999,0.0,25.124999999999176,-50290.2075375,50290.2075375,,,,signal_buy
20210705,20210706,603501.SH,buy,100,330.0,330.16499999999996,330.16499999999996,33016.5,9.90495,0.0,16.499999999996362,-33026.40495,33026.40495,,,,signal_buy
20210705,20210706,300059.SZ,buy,1700,29.83,29.844914999999997,29.844914999999997,50736.3555,15.220906649999998,0.0,25.355499999997377,-50751.57640665,50751.57640665,,,,signal_buy
20210705,20210706,002594.SZ,buy,200,255.0,255.1275,255.1275,51025.5,15.307649999999999,0.0,25.499999999999545,-51040.80765,51040.80765,,,,signal_buy
20210705,20210706,601012.SH,buy,600,84.14,84.18207,84.18207,50509.242,15.152772599999999,0.0,25.241999999997233,-50524.3947726,50524.3947726,,,,signal_buy
20210705,20210706,300274.SZ,buy,500,107.73,107.78386499999999,107.78386499999999,53891.932499999995,16.167579749999998,0.0,26.93249999999381,-53908.100079749995,53908.100079749995,,,,signal_buy
20210705,20210706,600438.SH,buy,1200,42.82,42.841409999999996,42.841409999999996,51409.691999999995,15.422907599999997,0.0,25.69199999999512,-51425.11490759999,51425.11490759999,,,,signal_buy
20210705,20210706,002230.SZ,buy,800,64.94,64.97246999999999,64.97246999999999,51977.97599999999,15.593392799999995,0.0,25.975999999991473,-51993.56939279999,51993.56939279999,,,,signal_buy
20210705,20210706,002475.SZ,buy,1200,46.05,46.073024999999994,46.073024999999994,55287.62999999999,16.586288999999997,0.0,27.629999999996357,-55304.21628899999,55304.21628899999,,,,signal_buy
20210705,20210706,601919.SH,buy,1800,30.5,30.515249999999998,30.515249999999998,54927.45,16.478234999999998,0.0,27.449999999996777,-54943.928235,54943.928235,,,,signal_buy
20210705,20210706,600436.SH,buy,100,460.98,461.21049,461.21049,46121.049,13.836314699999999,0.0,23.048999999997477,-46134.8853147,46134.8853147,,,,signal_buy
20210705,20210706,002812.SZ,buy,200,233.03,233.146515,233.146515,46629.303,13.988790899999998,0.0,23.30299999999852,-46643.2917909,46643.2917909,,,,signal_buy
20210706,20210707,300347.SZ,sell,200,157.0,156.9215,156.9215,31384.300000000003,9.41529,31.384300000000003,15.699999999998226,31343.500410000004,36629.28549,-5285.785079999998,-0.14430489181786105,1,signal_or_risk
20210706,20210707,300015.SZ,sell,700,63.93,63.898035,63.898035,44728.6245,13.418587349999997,44.7286245,22.375499999999704,44670.477288149996,48198.53522399999,-3528.0579358499963,-0.07319844720287753,1,signal_or_risk
20210706,20210707,300059.SZ,sell,1700,29.5,29.48525,29.48525,50124.925,15.0374775,50.124925000000005,25.074999999998937,50059.762597500005,50751.57640665,-691.8138091499932,-0.013631375774553173,1,signal_or_risk
20210709,20210712,000858.SZ,sell,100,270.0,269.865,269.865,26986.5,8.095949999999998,26.9865,13.49999999999909,26951.41755,28007.392197750003,-1055.9746477500048,-0.03770342630596066,6,signal_or_risk
20210709,20210712,002352.SZ,sell,700,65.55,65.517225,65.517225,45862.057499999995,13.758617249999997,45.8620575,22.94250000000062,45802.43682525,45872.675675399994,-70.23885014999541,-0.0015311696803346092,6,signal_or_risk
20210712,20210713,002230.SZ,sell,800,64.2,64.1679,64.1679,51334.32,15.400295999999999,51.33432,25.679999999999836,51267.585384,51993.56939279999,-725.984008799991,-0.01396295767492594,7,signal_or_risk
20210712,20210713,600436.SH,sell,100,422.0,421.78900000000004,421.78900000000004,42178.9,12.65367,42.178900000000006,21.09999999999559,42124.06743,46134.8853147,-4010.8178846999945,-0.08693676937399959,7,signal_or_risk
20210715,20210716,601919.SH,sell,1800,21.67,21.659165,21.659165,38986.497,11.6959491,38.98649700000001,19.50300000000027,38935.8145539,54943.928235,-16008.113681099996,-0.29135364352967064,10,signal_or_risk
20210719,20210720,002594.SZ,sell,200,220.0,219.89000000000001,219.89000000000001,43978.0,13.193399999999999,43.978,21.999999999997044,43920.8286,51040.80765,-7119.979050000002,-0.13949581477674758,14,signal_or_risk
20210722,20210723,002475.SZ,sell,1200,41.11,41.089445000000005,41.089445000000005,49307.334,14.7922002,49.307334000000004,24.66599999999346,49243.2344658,55304.21628899999,-6060.981823199989,-0.10959348545014132,17,signal_or_risk
20210723,20210726,603259.SH,sell,300,152.0,151.924,151.924,45577.200000000004,13.67316,45.577200000000005,22.799999999998022,45517.949640000006,46236.966929999995,-719.0172899999889,-0.01555070191106043,20,signal_or_risk
20210723,20210726,600900.SH,sell,2500,18.69,18.680655,18.680655,46701.637500000004,14.01049125,46.701637500000004,23.362499999999287,46640.92537125001,50290.2075375,-3649.282166249992,-0.07256446821240148,20,signal_or_risk
20210727,20210728,002812.SZ,sell,200,245.01,244.887495,244.887495,48977.499,14.693249699999999,48.977499,24.50099999999793,48913.8282513,46643.2917909,2270.5364603999988,0.04867873542413606,22,signal_or_risk
20210728,20210729,600309.SH,sell,300,111.8,111.7441,111.7441,33523.23,10.056969,33.523230000000005,16.76999999999822,33479.649801,34227.36513,-747.7153289999987,-0.021845541605673657,23,signal_or_risk
20210728,20210729,300014.SZ,sell,400,109.0,108.94550000000001,108.94550000000001,43578.200000000004,13.07346,43.5782,21.79999999999609,43521.54834,41228.96297939999,2292.585360600009,0.05560618543196192,23,signal_or_risk
20210728,20210729,002415.SZ,sell,800,62.46,62.42877000000001,62.42877000000001,49943.016,14.9829048,49.94301600000001,24.98399999999492,49878.0900792,48839.04731999999,1039.0427592000124,0.021274836759039642,23,signal_or_risk
20210728,20210729,601012.SH,sell,600,88.0,87.956,87.956,52773.6,15.832079999999998,52.7736,26.39999999999816,52704.99432,50524.3947726,2180.599547400001,0.043159340299165086,23,signal_or_risk
20210728,20210729,300274.SZ,sell,500,136.32,136.25184,136.25184,68125.92,20.437775999999996,68.12592,34.080000000003,68037.356304,53908.100079749995,14129.256224250006,0.2620989462315982,23,signal_or_risk
20210810,20210811,603501.SH,sell,100,276.0,275.862,275.862,27586.2,8.27586,27.5862,13.79999999999768,27550.33794,33026.40495,-5476.067009999995,-0.1658087526720039,36,signal_or_risk
20210813,20210816,300124.SZ,sell,600,73.79,73.753105,73.753105,44251.863000000005,13.2755589,44.25186300000001,22.13700000000074,44194.33557810001,44807.8243158,-613.4887376999905,-0.013691553809356995,41,signal_or_risk
20210914,20210915,600438.SH,sell,1200,52.5,52.47375,52.47375,62968.5,18.890549999999998,62.9685,31.49999999999693,62886.64095,51425.11490759999,11461.526042400008,0.22287798603841597,71,signal_or_risk
20210929,20210930,002714.SZ,buy,700,50.89,50.915445,50.915445,35640.811499999996,10.692243449999998,0.0,17.811499999998404,-35651.50374345,35651.50374345,,,,signal_buy
20210929,20210930,601398.SH,buy,8300,4.68,4.682339999999999,4.682339999999999,38863.42199999999,11.659026599999997,0.0,19.421999999994544,-38875.08102659999,38875.08102659999,,,,signal_buy
20210929,20210930,002142.SZ,buy,1000,35.82,35.83791,35.83791,35837.91,10.751373000000001,0.0,17.910000000000537,-35848.661373,35848.661373,,,,signal_buy
20210929,20210930,600036.SH,buy,700,51.4,51.4257,51.4257,35997.99,10.799396999999999,0.0,17.99000000000035,-36008.789397,36008.789397,,,,signal_buy
20210929,20210930,600900.SH,buy,1700,22.2,22.2111,22.2111,37758.869999999995,11.327660999999997,0.0,18.8699999999983,-37770.197661,37770.197661,,,,signal_buy
20210929,20210930,002812.SZ,buy,100,267.42,267.55371,267.55371,26755.371000000003,8.0266113,0.0,13.371000000000777,-26763.397611300003,26763.397611300003,,,,signal_buy
20210929,20210930,000568.SZ,buy,100,209.0,209.1045,209.1045,20910.45,6.273135,0.0,10.45000000000016,-20916.723135,20916.723135,,,,signal_buy
20210929,20210930,600837.SH,buy,3300,12.22,12.22611,12.22611,40346.163,12.1038489,0.0,20.162999999998732,-40358.2668489,40358.2668489,,,,signal_buy
20210929,20210930,000333.SZ,buy,500,70.27,70.30513499999999,70.30513499999999,35152.5675,10.545770249999999,0.0,17.567499999998404,-35163.113270249996,35163.113270249996,,,,signal_buy
20210929,20210930,600690.SH,buy,1600,25.76,25.77288,25.77288,41236.608,12.370982399999999,0.0,20.607999999998583,-41248.9789824,41248.9789824,,,,signal_buy
20210929,20210930,601012.SH,buy,500,81.1,81.14054999999999,81.14054999999999,40570.274999999994,12.171082499999997,0.0,20.274999999998045,-40582.44608249999,40582.44608249999,,,,signal_buy
20210929,20210930,601328.SH,buy,9100,4.5,4.50225,4.50225,40970.475,12.291142499999998,0.0,20.475000000000776,-40982.7661425,40982.7661425,,,,signal_buy
20210929,20210930,600030.SH,buy,1600,25.65,25.662824999999998,25.662824999999998,41060.52,12.318155999999998,0.0,20.519999999999072,-41072.838156,41072.838156,,,,signal_buy
20210929,20210930,002241.SZ,buy,900,42.41,42.43120499999999,42.43120499999999,38188.08449999999,11.456425349999996,0.0,19.08449999999533,-38199.54092534999,38199.54092534999,,,,signal_buy
20210929,20210930,601899.SH,buy,4100,10.0,10.004999999999999,10.004999999999999,41020.49999999999,12.306149999999997,0.0,20.49999999999592,-41032.80614999999,41032.80614999999,,,,signal_buy
20210929,20210930,600887.SH,buy,1100,37.94,37.958969999999994,37.958969999999994,41754.86699999999,12.526460099999996,0.0,20.866999999995528,-41767.39346009999,41767.39346009999,,,,signal_buy
20210929,20210930,600276.SH,buy,800,49.94,49.964969999999994,49.964969999999994,39971.975999999995,11.991592799999998,0.0,19.97599999999693,-39983.96759279999,39983.96759279999,,,,signal_buy
20210929,20210930,300059.SZ,buy,1200,33.95,33.966975,33.966975,40760.369999999995,12.228110999999998,0.0,20.369999999994093,-40772.59811099999,40772.59811099999,,,,signal_buy
20210929,20210930,601888.SH,buy,100,262.0,262.131,262.131,26213.1,7.863929999999999,0.0,13.09999999999718,-26220.963929999998,26220.963929999998,,,,signal_buy
20210929,20210930,603288.SH,buy,400,109.74,109.79486999999999,109.79486999999999,43917.948,13.175384399999999,0.0,21.94799999999759,-43931.123384399994,43931.123384399994,,,,signal_buy
20210929,20210930,002352.SZ,buy,800,66.6,66.63329999999999,66.63329999999999,53306.63999999999,15.991991999999996,0.0,26.6399999999976,-53322.631991999995,53322.631991999995,,,,signal_buy
20210929,20210930,600809.SH,buy,100,316.41,316.56820500000003,316.56820500000003,31656.8205,9.49704615,0.0,15.820500000000948,-31666.317546150003,31666.317546150003,,,,signal_buy
20210929,20210930,603259.SH,buy,400,149.51,149.58475499999997,149.58475499999997,59833.90199999999,17.950170599999996,0.0,29.901999999992768,-59851.85217059999,59851.85217059999,,,,signal_buy
20210929,20210930,300015.SZ,buy,1500,52.58,52.606289999999994,52.606289999999994,78909.435,23.672830499999996,0.0,39.43499999999389,-78933.1078305,78933.1078305,,,,signal_buy
20210930,20211008,600837.SH,sell,3300,12.25,12.243875000000001,12.243875000000001,40404.787500000006,12.12143625,40.404787500000005,20.212499999996858,40352.26127625001,40358.2668489,-6.005572649992246,-0.000148806505306011,8,signal_or_risk
20211011,20211012,601012.SH,sell,500,78.51,78.47074500000001,78.47074500000001,39235.372500000005,11.77061175,39.235372500000004,19.627499999998577,39184.36651575001,40582.44608249999,-1398.0795667499842,-0.03445035234958067,12,signal_or_risk
20211012,20211013,002241.SZ,sell,900,39.5,39.480250000000005,39.480250000000005,35532.225000000006,10.659667500000001,35.532225000000004,17.774999999995345,35486.03310750001,38199.54092534999,-2713.5078178499825,-0.07103508974499857,13,signal_or_risk
20211025,20211026,002352.SZ,sell,800,62.86,62.828570000000006,62.828570000000006,50262.85600000001,15.0788568,50.262856000000006,25.14399999999455,50197.51428720001,53322.631991999995,-3125.117704799988,-0.058607716612129164,26,signal_or_risk
