signal_date,trade_date,symbol,action,shares,raw_open,execution_price,price,trade_value,commission,stamp_tax,slippage_cost,net_trade_value,entry_value,realized_pnl,return_pct,holding_days,reason,signal_close,signal_close_adj,signal_sar,signal_ma60,signal_atr20,signal_rsi,signal_volume_ratio,signal_signal_strength,execution_open,execution_open_adj,execution_up_limit,execution_down_limit,execution_up_limit_adj,execution_down_limit_adj,signal_in_universe,matched_entry_trade_date,matched_entry_price,inferred_reason,entry_reason,exit_reason
20210129,20210201,600276.SH,sell,400,102.46,102.40877,102.40877,40963.508,12.2890524,40.963508,20.49199999999587,40910.255439600005,44515.590672,-3605.3352323999934,-0.0809903941062995,27.0,signal_or_risk,103.76,84.89739505939976,95.62411874124952,,,36.74402250351618,1.0396562152258553,0.0,102.46,83.83372299331243,114.14,93.38,93.39040740246617,76.40438271633336,True,20210105,111.2556,sar_break,,sar_break
20210205,20210208,002352.SZ,blocked_sell,0,,,,0.0,0.0,0.0,0.0,0.0,,,,,missing_open,,,,,,,,,,,,,,,True,20210105,90.22509,missing_open,,missing_open
20210208,20210209,002352.SZ,blocked_sell,0,,,,0.0,0.0,0.0,0.0,0.0,,,,,missing_open,,,,,,,,,,,,,,,True,20210105,90.22509,missing_open,,missing_open
20210209,20210210,002352.SZ,sell,400,117.1,117.04145,117.04145,46816.58,14.044974,46.81658,23.41999999999871,46755.718446,36100.8630108,10654.8554352,0.2951412943234203,36.0,signal_or_risk,,,,,,,,,117.1,107.99957547294966,117.1,95.81,107.99957547294966,88.36412746424688,True,20210105,90.22509,signal_or_risk,,signal_or_risk
20210222,20210223,300059.SZ,sell,1000,33.56,33.543220000000005,33.543220000000005,33543.22000000001,10.062966,33.54322000000001,16.77999999999713,33499.61381400001,31705.348752,1794.2650620000131,0.0565918727478697,49.0,signal_or_risk,33.63,19.186571346854706,23.145976792800933,,,39.15881073241482,1.498628723498799,0.0,33.56,19.14663498068522,40.36,26.9,23.026167694292475,15.346974999416936,True,20210105,31.695839999999997,sar_break,,sar_break
20210222,20210223,600690.SH,sell,1100,29.29,29.275355,29.275355,32202.8905,9.66086715,32.2028905,16.109499999997823,32161.02674235,32696.1409005,-535.1141581499978,-0.0163662788149354,49.0,signal_or_risk,29.52,25.778869346617345,31.3939821480655,,,35.18518518518515,2.2372911978411802,0.0,29.29,25.578017722304267,32.47,26.57,28.355009745415487,23.2027289478192,True,20210105,29.71485,sar_break,,sar_break
20210222,20210223,000333.SZ,sell,600,89.05,89.005475,89.005475,53403.285,16.0209855,53.403285,26.714999999995825,53333.8607295,58889.08242629999,-5555.221696799985,-0.0943336433158451,49.0,signal_or_risk,90.44,74.31645569620252,88.74587809807467,,,39.85389610389609,2.039198123618313,0.0,89.05,73.17426337623657,99.48,81.4,81.74481438144879,66.88809701095627,True,20210105,98.11903499999998,sar_break,,sar_break
20210223,20210224,603501.SH,sell,100,294.0,293.853,293.853,29385.3,8.815589999999998,29.3853,14.699999999999136,29347.09911,23017.40264985,6329.696460149997,0.2749961216927856,50.0,signal_or_risk,294.0,214.71550032701109,239.54654458251576,,,42.420262664165094,0.7362810372561612,0.0,294.0,214.71550032701109,323.4,264.6,236.18705035971217,193.24395029431,True,20210105,230.104995,sar_break,,sar_break
20210223,20210224,603259.SH,sell,300,156.9,156.82155,156.82155,47046.465,14.1139395,47.046465000000005,23.535000000001105,46985.304595500005,41126.8813641,5858.423231400004,0.1424475437253521,50.0,signal_or_risk,155.0,120.462850182704,146.32738988644846,,,39.477182100132914,1.1480571925454677,0.0,156.9,121.9394915720404,170.5,139.5,132.5091352009744,108.4165651644336,True,20210105,137.04849,sar_break,,sar_break
20210224,20210225,300015.SZ,sell,400,75.55,75.512225,75.512225,30204.89,9.061467,30.20489,15.109999999998536,30165.623643,27025.6072506,3140.016392399997,0.1161867100074239,51.0,signal_or_risk,74.79,33.01788139298129,40.92027578975044,,,44.24259362772497,1.780497595512749,0.0,75.55,33.353402048933496,89.75,59.83,39.62234062067216,26.41342216529042,True,20210105,67.543755,sar_break,,sar_break
20210224,20210225,002415.SZ,sell,600,57.18,57.151410000000006,57.151410000000006,34290.846000000005,10.2872538,34.29084600000001,17.153999999996472,34246.26790020001,29723.764454999997,4522.503445200011,0.1521510995704064,51.0,signal_or_risk,56.06,49.52721822189567,62.26682733284351,,,34.86766398158804,1.156930741333087,0.0,57.18,50.51670242468773,61.67,50.45,54.48347391623807,44.57096252755328,True,20210105,49.52475,sar_break,,sar_break
20210224,20210225,002594.SZ,sell,100,215.77,215.66211500000003,215.66211500000003,21566.2115,6.46986345,21.5662115,10.78849999999818,21538.17542505,20616.48309,921.6923350500036,0.0447065743961475,51.0,signal_or_risk,208.99,67.6751007968507,88.52261976570685,,,34.983442302793605,1.562524314646693,0.0,215.77,69.87059906663704,229.89,188.09,74.44293469633956,60.907266897361815,True,20210105,206.103,sar_break,,sar_break
20210224,20210225,601012.SH,sell,300,107.0,106.9465,106.9465,32083.95,9.625185,32.08395,16.049999999999898,32042.240865,29726.76685545,2315.4740095499983,0.0778918885060481,51.0,signal_or_risk,104.0,51.42929561757027,62.150325704002235,,,40.759999999999984,1.1453694537125456,0.0,107.0,52.91283299115403,114.4,93.6,56.572225179327305,46.28636605581324,True,20210105,99.059505,sar_break,,sar_break
20210224,20210225,000568.SZ,sell,200,248.1,247.97595,247.97595,49595.19,14.878557,49.59519,24.809999999996535,49530.716253000006,48208.54322549999,1322.1730275000157,0.0274261145232169,51.0,signal_or_risk,247.01,215.14242259121733,285.3874992358134,,,49.02688277029226,1.5406054929774446,0.0,248.1,216.09179808461607,271.71,222.31,236.65579386364783,193.6290513187868,True,20210105,240.970425,sar_break,,sar_break
20210224,20210225,601888.SH,sell,100,322.0,321.839,321.839,32183.9,9.65517,32.1839,16.100000000000136,32142.06093,29023.20435,3118.8565799999997,0.1074607938664773,51.0,signal_or_risk,314.63,295.6018203778794,379.3602105081528,,,56.971287278599185,1.2077063157995866,0.0,322.0,302.5260978345268,346.09,283.17,325.1591838495384,266.0444569062204,True,20210105,290.145,sar_break,,sar_break
20210226,20210301,600887.SH,sell,800,43.6,43.5782,43.5782,34862.560000000005,10.458768,34.86256000000001,17.439999999999145,34817.23867200001,38510.789772,-3693.5510999999897,-0.0959095132005175,55.0,signal_or_risk,43.22,35.999004255225564,43.18714416088491,,,46.265409717186365,0.6627280048687401,0.0,43.6,36.31551562998229,47.54,38.9,39.5972388314073,32.40076967904383,True,20210105,48.12405,sar_break,,sar_break
20210226,20210301,600438.SH,sell,1100,48.15,48.125925,48.125925,52938.5175,15.88155525,52.9385175,26.482499999995923,52869.69742725,45191.13077325,7678.566654000002,0.1699131338962905,55.0,signal_or_risk,46.98,40.47444996451384,47.81464395552402,,,58.287037037037,0.6223407478533679,0.0,48.15,41.48243435060327,51.68,42.28,44.52361801119786,36.42528191782983,True,20210105,41.070525,sar_break,,sar_break
20210304,20210305,600309.SH,sell,400,113.24,113.18338,113.18338,45273.352,13.5820056,45.273352,22.647999999998092,45214.4966424,37550.021627999995,7664.475014400006,0.2041137310207252,59.0,signal_or_risk,114.32,103.26915637610544,135.6627178495759,,,42.835435344172595,1.4924859206431922,0.0,113.24,102.29355552860552,125.75,102.89,113.59426534547988,92.94404740673102,True,20210105,93.8469,sar_break,,sar_break
20210309,20210310,002714.SZ,sell,300,108.25,108.195875,108.195875,32458.7625,9.73762875,32.4587625,16.237499999999727,32416.56610875,26538.21757755,5878.348531200001,0.2215050243680566,64.0,signal_or_risk,105.84,69.08170829975826,85.50362610797744,,,32.900749405958706,0.6508845302290882,0.0,108.25,70.65471394037067,116.42,95.26,75.98726833199032,62.17614826752619,True,20210105,88.434195,sar_break,,sar_break
20210309,20210310,002142.SZ,sell,900,37.75,37.731125,37.731125,33958.0125,10.187403749999998,33.958012499999995,16.987500000001177,33913.867083749996,31480.16871825,2433.6983654999967,0.0773089365334026,64.0,signal_or_risk,37.44,31.71363230881518,37.76158462411807,,,36.77922077922079,1.1291439709536712,0.0,37.75,31.976218473765307,41.18,33.7,34.8816073311167,28.545657286513663,True,20210105,34.967475,sar_break,,sar_break
20210406,20210407,600048.SH,buy,8100,14.2,14.2071,14.2071,115077.51,34.523253,0.0,57.509999999995465,-115112.033253,115112.033253,,,,signal_buy,14.2,11.621260647359454,11.278405056865184,,,8.433734939759205,0.5063929791884595,0.7337718280393275,14.2,11.621260647359454,15.62,12.78,12.783386712095398,10.45913458262351,True,,,signal_buy,signal_buy,
20210406,20210407,601318.SH,buy,1400,79.37,79.409685,79.409685,111173.559,33.35206769999999,0.0,55.558999999988146,-111206.9110677,111206.9110677,,,,signal_buy,79.03,62.41069330949949,60.263777365018605,,,20.966271649954365,0.5630795322715592,0.7143754099272471,79.37,62.679194330949954,86.93,71.13,68.64939351378959,56.171993105209395,True,,,signal_buy,signal_buy,
20210406,20210407,600900.SH,buy,5500,21.11,21.120555,21.120555,116163.0525,34.848915749999996,0.0,58.05250000000051,-116197.90141575,116197.90141575,,,,signal_buy,20.95,17.773495865791084,16.31421043224301,,,50.54054054054053,0.5325607164808499,0.6521749905670039,21.11,17.90923616834605,23.05,18.86,19.555087336825032,16.000388163666816,True,,,signal_buy,signal_buy,
20210406,20210407,000651.SZ,buy,1800,61.99,62.020995,62.020995,111637.791,33.4913373,0.0,55.790999999994995,-111671.2823373,111671.2823373,,,,signal_buy,61.33,44.06121103557637,41.09345764227833,,,56.65665665665663,0.6152387145114635,0.6482105581378331,61.99,44.53537375012847,67.46,55.2,48.465176854067856,39.65724521708488,True,,,signal_buy,signal_buy,
20210406,20210407,000100.SZ,buy,11900,9.83,9.834915,9.834915,117035.4885,35.11064654999999,0.0,58.48849999998418,-117070.59914655,117070.59914655,,,,signal_buy,9.83,8.269541664453769,7.25919658964241,,,54.72972972972974,0.5683661633779091,0.6473771568783314,9.83,8.269541664453769,10.81,8.85,9.093972064368794,7.445111264538744,True,,,signal_buy,signal_buy,
20210406,20210407,603288.SH,buy,700,167.82,167.90391,167.90391,117532.737,35.259821099999996,0.0,58.737000000002126,-117567.9968211,117567.9968211,,,,signal_buy,167.33,90.85609369799496,78.66546795973878,,,67.8671003717472,0.7489181752614705,0.6391576167826527,167.82,91.1221517026087,184.06,150.6,99.9400741412356,81.77211325475432,True,,,signal_buy,signal_buy,
20210406,20210407,601328.SH,buy,24100,4.87,4.872434999999999,4.872434999999999,117425.68349999998,35.22770504999999,0.0,58.6834999999831,-117460.91120504998,117460.91120504998,,,,signal_buy,4.87,3.504009113291442,3.275296849850625,,,60.93750000000002,0.6093084357964552,0.6390558435796455,4.87,3.504009113291442,5.36,4.38,3.8565685517950983,3.151449674787785,True,,,signal_buy,signal_buy,
20210406,20210407,000661.SZ,buy,200,451.46,451.68573,451.68573,90337.146,27.101143799999996,0.0,45.14599999999973,-90364.2471438,90364.2471438,,,,signal_buy,453.79,421.5485933887396,352.6998828322364,,,66.06710707044282,0.5605150224738813,0.6239172881065025,451.46,419.3841379741298,499.17,408.41,463.7043816784353,379.3928050990439,True,,,signal_buy,signal_buy,
20210406,20210407,600809.SH,buy,300,366.0,366.183,366.183,109854.9,32.956469999999996,0.0,54.89999999999782,-109887.85647,109887.85647,,,,signal_buy,368.1,242.9222841973394,169.6034421046352,,,81.27425920666471,0.7067087744907106,0.6081223590357416,366.0,241.53641949531703,404.91,331.29,267.21451261707335,218.63005577760543,True,,,signal_buy,signal_buy,
20210413,20210414,601318.SH,sell,1400,76.99,76.951505,76.951505,107732.107,32.31963209999999,107.73210699999998,53.892999999996505,107592.0552609,111206.9110677,-3614.855806800013,-0.0325056758801562,7.0,signal_or_risk,76.56,60.46011235955056,69.71550051072524,,,27.129750982961866,0.9777763478431963,0.0,76.99,60.79968718079673,84.22,68.9,66.5092824310521,54.41094228804904,True,20210407,79.409685,sar_break,,sar_break
20210413,20210414,000100.SZ,sell,11900,8.86,8.85557,8.85557,105381.283,31.614384899999997,105.381283,52.71699999999129,105244.2873321,117070.59914655,-11826.311814450004,-0.1010186323523101,7.0,signal_or_risk,8.83,7.428286154336396,8.732232195018325,,,33.23170731707317,0.928817858436353,0.0,8.86,7.453523819639917,9.71,7.95,8.168591003239683,6.687981305433109,True,20210407,9.834915,sar_break,,sar_break
20210423,20210426,600048.SH,sell,8100,14.07,14.062965000000002,14.062965000000002,113910.0165,34.17300495,113.9100165,56.98349999998662,113761.93347855,115112.033253,-1350.099774449991,-0.0117285720380132,19.0,signal_or_risk,14.12,11.555788756388417,13.61815332197615,,,47.46835443037979,1.5342139882206904,0.0,14.07,11.514868824531517,15.53,12.71,12.70973083475298,10.40184667802385,True,20210407,14.2071,sar_break,,sar_break
